Sample	Mut_Rate	Fitness	Nodes	Leaves	Tree_Score
Clonal_evolution_10799694.dat	0.000900000000	0.100000000000	8	7	0.857143
Clonal_evolution_10800551.dat	0.000003000000	0.900000000000	1	1	0.000000
Clonal_evolution_10801199.dat	0.000040000000	0.002000000000	4	3	0.666667
Clonal_evolution_10803598.dat	0.000070000000	0.000800000000	7	5	0.800000
Clonal_evolution_10804463.dat	0.000050000000	0.000900000000	4	3	0.666667
Clonal_evolution_108076.dat	0.000003000000	0.003000000000	1	1	0.000000
Clonal_evolution_1081016.dat	0.000090000000	0.004000000000	5	4	0.750000
Clonal_evolution_10810654.dat	0.000300000000	0.050000000000	5	3	0.666667
Clonal_evolution_1081109.dat	0.000030000000	0.010000000000	5	3	0.583333
Clonal_evolution_10812873.dat	0.000090000000	0.000100000000	4	3	0.666667
Clonal_evolution_10813486.dat	0.000007000000	0.000600000000	2	1	0.000000
Clonal_evolution_10814506.dat	0.000800000000	0.000400000000	1	1	0.000000
Clonal_evolution_10815191.dat	0.000040000000	0.001000000000	3	2	0.500000
Clonal_evolution_10815203.dat	0.000030000000	0.000600000000	2	1	0.000000
Clonal_evolution_10815413.dat	0.000006000000	0.000900000000	2	1	0.000000
Clonal_evolution_10815686.dat	0.000007000000	0.100000000000	1	1	0.000000
Clonal_evolution_1081590.dat	0.000090000000	0.006000000000	6	4	0.750000
Clonal_evolution_10817509.dat	0.000002000000	0.000200000000	2	1	0.000000
Clonal_evolution_10817754.dat	0.000000200000	0.006000000000	1	1	0.000000
Clonal_evolution_10817900.dat	0.000080000000	0.000800000000	5	3	0.500000
Clonal_evolution_10818688.dat	0.000004000000	0.000600000000	1	1	0.000000
Clonal_evolution_10818853.dat	0.000009000000	0.006000000000	2	1	0.000000
Clonal_evolution_10819290.dat	0.000030000000	0.004000000000	3	2	0.500000
Clonal_evolution_10824682.dat	0.000001000000	0.900000000000	1	1	0.000000
Clonal_evolution_10829538.dat	0.000002000000	0.100000000000	1	1	0.000000
Clonal_evolution_1083094.dat	0.000003000000	0.000700000000	2	1	0.000000
Clonal_evolution_10833857.dat	0.000000600000	0.000500000000	1	1	0.000000
Clonal_evolution_10834159.dat	0.000001000000	0.002000000000	2	1	0.000000
Clonal_evolution_10838655.dat	0.000040000000	0.007000000000	2	1	0.000000
Clonal_evolution_10840813.dat	0.000060000000	0.003000000000	4	2	0.500000
Clonal_evolution_10842771.dat	0.000007000000	0.050000000000	1	1	0.000000
Clonal_evolution_10844616.dat	0.000090000000	0.003000000000	4	3	0.666667
Clonal_evolution_10845491.dat	0.000040000000	0.006000000000	2	1	0.000000
Clonal_evolution_10848841.dat	0.000030000000	0.009000000000	3	2	0.500000
Clonal_evolution_10848995.dat	0.000000500000	0.001000000000	1	1	0.000000
Clonal_evolution_10850516.dat	0.000050000000	0.000400000000	8	6	0.833333
Clonal_evolution_1085470.dat	0.000050000000	0.000700000000	8	6	0.833333
Clonal_evolution_10858459.dat	0.000003000000	0.009000000000	1	1	0.000000
Clonal_evolution_10861023.dat	0.000003000000	0.000300000000	3	2	0.500000
Clonal_evolution_10864022.dat	0.000000100000	0.000600000000	1	1	0.000000
Clonal_evolution_10882781.dat	0.000020000000	0.000800000000	1	1	0.000000
Clonal_evolution_10883724.dat	0.000010000000	0.001000000000	1	1	0.000000
Clonal_evolution_1088437.dat	0.000080000000	0.000400000000	7	3	0.666667
Clonal_evolution_10884990.dat	0.000100000000	0.005000	3	2	0.500000
Clonal_evolution_10890722.dat	0.000000700000	0.000900000000	1	1	0.000000
Clonal_evolution_10894680.dat	0.000002000000	0.010000000000	1	1	0.000000
Clonal_evolution_10904022.dat	0.000070000000	0.005000000000	5	4	0.750000
Clonal_evolution_10904877.dat	0.000005000000	0.007000000000	2	1	0.000000
Clonal_evolution_10906563.dat	0.000000400000	0.000500000000	1	1	0.000000
Clonal_evolution_10909785.dat	0.000000200000	0.003000000000	1	1	0.000000
Clonal_evolution_10910981.dat	0.000010000000	0.000600000000	4	3	0.666667
Clonal_evolution_10918751.dat	0.000030000000	0.000400000000	8	6	0.738095
Clonal_evolution_10921714.dat	0.000002000000	0.007000000000	1	1	0.000000
Clonal_evolution_10923215.dat	0.000070000000	0.100000000000	1	1	0.000000
Clonal_evolution_10927700.dat	0.000000800000	0.006000000000	1	1	0.000000
Clonal_evolution_10928066.dat	0.000060000000	0.000100000000	13	8	0.854167
Clonal_evolution_10930351.dat	0.000009000000	0.006000000000	1	1	0.000000
Clonal_evolution_1093042.dat	0.000900000000	0.000600000000	2	1	0.000000
Clonal_evolution_10930563.dat	0.000060000000	0.000300000000	10	7	0.698413
Clonal_evolution_10935659.dat	0.000000900000	0.000500000000	2	1	0.000000
Clonal_evolution_10938110.dat	0.000002000000	0.007000000000	1	1	0.000000
Clonal_evolution_10939463.dat	0.000030000000	0.000800000000	8	5	0.685714
Clonal_evolution_10946046.dat	0.000008000000	0.050000000000	1	1	0.000000
Clonal_evolution_10950224.dat	0.000800000000	0.002000000000	7	4	0.625000
Clonal_evolution_1095587.dat	0.000000500000	0.009000000000	1	1	0.000000
Clonal_evolution_10957506.dat	0.000000800000	0.000800000000	1	1	0.000000
Clonal_evolution_10959567.dat	0.000030000000	0.003000000000	3	2	0.500000
Clonal_evolution_10962160.dat	0.000000100000	0.900000000000	1	1	0.000000
Clonal_evolution_10962281.dat	0.000000500000	0.000800	1	1	0.000000
Clonal_evolution_10962325.dat	0.000005000000	0.002000000000	1	1	0.000000
Clonal_evolution_10962820.dat	0.000080000000	0.000900000000	13	9	0.879630
Clonal_evolution_10965975.dat	0.000006000000	0.010000000000	2	1	0.000000
Clonal_evolution_10967797.dat	0.000040000000	0.000300000000	8	5	0.800000
Clonal_evolution_10969393.dat	0.000001000000	0.000500000000	1	1	0.000000
Clonal_evolution_10970169.dat	0.000200000000	0.002000000000	10	6	0.796296
Clonal_evolution_10975395.dat	0.000020000000	0.000100000000	11	5	0.780000
Clonal_evolution_10976728.dat	0.000400000000	0.001000000000	9	6	0.812500
Clonal_evolution_10980344.dat	0.000004000000	0.900000000000	1	1	0.000000
Clonal_evolution_10984193.dat	0.000050000000	0.100000000000	1	1	0.000000
Clonal_evolution_10984218.dat	0.000000500000	0.100000000000	1	1	0.000000
Clonal_evolution_10989695.dat	0.000010000000	0.000400000000	5	4	0.750000
Clonal_evolution_10990392.dat	0.000009000000	0.005000000000	3	2	0.500000
Clonal_evolution_10991740.dat	0.000000100000	0.000300000000	2	1	0.000000
Clonal_evolution_10993158.dat	0.000004000000	0.900000000000	1	1	0.000000
Clonal_evolution_10994474.dat	0.000000200000	0.000100000000	1	1	0.000000
Clonal_evolution_11001619.dat	0.000008000000	0.000500000000	4	3	0.666667
Clonal_evolution_1100529.dat	0.000020000000	0.002000000000	2	1	0.000000
Clonal_evolution_11009072.dat	0.000400000000	0.900000000000	1	1	0.000000
Clonal_evolution_11009870.dat	0.000000200000	0.000500000000	1	1	0.000000
Clonal_evolution_11010509.dat	0.000050000000	0.006000000000	5	4	0.750000
Clonal_evolution_11010905.dat	0.000040000000	0.000400000000	9	5	0.675000
Clonal_evolution_11015636.dat	0.000000800000	0.500000000000	1	1	0.000000
Clonal_evolution_11022503.dat	0.000000900000	0.010000000000	1	1	0.000000
Clonal_evolution_11023496.dat	0.000040000000	0.000600000000	5	3	0.666667
Clonal_evolution_11027570.dat	0.000000300000	0.050000000000	1	1	0.000000
Clonal_evolution_11032291.dat	0.000002000000	0.006000000000	1	1	0.000000
Clonal_evolution_1103303.dat	0.000000900000	0.002000000000	1	1	0.000000
Clonal_evolution_11033243.dat	0.000007000000	0.100000000000	1	1	0.000000
Clonal_evolution_11036567.dat	0.000000900000	0.500000000000	1	1	0.000000
Clonal_evolution_11038577.dat	0.000000300000	0.050000000000	1	1	0.000000
Clonal_evolution_11038677.dat	0.000050	0.009000	1	1	0.000000
Clonal_evolution_11040074.dat	0.000040000000	0.000900000000	8	7	0.857143
Clonal_evolution_11043632.dat	0.000001000000	0.002000000000	1	1	0.000000
Clonal_evolution_11044148.dat	0.000000400000	0.004000000000	1	1	0.000000
Clonal_evolution_11048814.dat	0.000030000000	0.002000000000	4	3	0.666667
Clonal_evolution_11050792.dat	0.000008000000	0.003000000000	1	1	0.000000
Clonal_evolution_11053644.dat	0.000060000000	0.500000000000	1	1	0.000000
Clonal_evolution_11054880.dat	0.000006000000	0.009000000000	1	1	0.000000
Clonal_evolution_11058412.dat	0.000070000000	0.007000	4	3	0.666667
Clonal_evolution_11058432.dat	0.000000300000	0.002000	1	1	0.000000
Clonal_evolution_11059045.dat	0.000000500000	0.000200000000	1	1	0.000000
Clonal_evolution_11061276.dat	0.000008000000	0.100000000000	1	1	0.000000
Clonal_evolution_11065821.dat	0.000060000000	0.000600000000	5	3	0.583333
Clonal_evolution_11066126.dat	0.000090000000	0.050000000000	2	1	0.000000
Clonal_evolution_11067553.dat	0.000400000000	0.000200000000	1	1	0.000000
Clonal_evolution_11070785.dat	0.000000400000	0.100000000000	1	1	0.000000
Clonal_evolution_11071185.dat	0.000070000000	0.006000000000	6	5	0.800000
Clonal_evolution_11072149.dat	0.000005000000	0.000800000000	2	1	0.000000
Clonal_evolution_11074431.dat	0.000050000000	0.004000000000	5	4	0.750000
Clonal_evolution_11074505.dat	0.000000800000	0.000300000000	2	1	0.000000
Clonal_evolution_11074752.dat	0.000200000000	0.009000	3	2	0.500000
Clonal_evolution_11075016.dat	0.000010000000	0.002000000000	2	1	0.000000
Clonal_evolution_11079402.dat	0.000002000000	0.002000000000	1	1	0.000000
Clonal_evolution_11081400.dat	0.000030000000	0.004000000000	2	1	0.000000
Clonal_evolution_11083126.dat	0.000800000000	0.009000000000	5	3	0.583333
Clonal_evolution_11090012.dat	0.000008000000	0.006000000000	2	1	0.000000
Clonal_evolution_11096127.dat	0.000007000000	0.007000	2	1	0.000000
Clonal_evolution_11100031.dat	0.000002000000	0.006000	1	1	0.000000
Clonal_evolution_11103685.dat	0.000006000000	0.050000000000	1	1	0.000000
Clonal_evolution_11106821.dat	0.000020000000	0.001000000000	2	1	0.000000
Clonal_evolution_11111182.dat	0.000080000000	0.004000000000	2	1	0.000000
Clonal_evolution_1111503.dat	0.000001000000	0.000500000000	1	1	0.000000
Clonal_evolution_1111651.dat	0.000060000000	0.000700000000	9	7	0.821429
Clonal_evolution_11124899.dat	0.000090000000	0.000900000000	7	4	0.708333
Clonal_evolution_11125365.dat	0.000000900000	0.003000000000	1	1	0.000000
Clonal_evolution_11125488.dat	0.000000900000	0.007000000000	2	1	0.000000
Clonal_evolution_11127160.dat	0.000002000000	0.000200000000	3	2	0.500000
Clonal_evolution_11128741.dat	0.000100000000	0.000200000000	9	6	0.812500
Clonal_evolution_11131793.dat	0.000000600000	0.500000000000	1	1	0.000000
Clonal_evolution_11134584.dat	0.000020000000	0.000500000000	8	5	0.800000
Clonal_evolution_1113567.dat	0.000009000000	0.000400000000	2	1	0.000000
Clonal_evolution_11137261.dat	0.000500000000	0.001000000000	10	5	0.688889
Clonal_evolution_11138169.dat	0.000001	0.007000	1	1	0.000000
Clonal_evolution_1113821.dat	0.000000800000	0.500000000000	1	1	0.000000
Clonal_evolution_11140699.dat	0.000009000000	0.009000000000	1	1	0.000000
Clonal_evolution_11140960.dat	0.000000600000	0.000300000000	1	1	0.000000
Clonal_evolution_11145720.dat	0.000002000000	0.050000000000	1	1	0.000000
Clonal_evolution_11146466.dat	0.000080000000	0.500000000000	1	1	0.000000
Clonal_evolution_11151114.dat	0.000080000000	0.005000000000	4	3	0.666667
Clonal_evolution_11153.dat	0.000000900000	0.500000000000	1	1	0.000000
Clonal_evolution_11160705.dat	0.000090000000	0.009000000000	2	1	0.000000
Clonal_evolution_11174485.dat	0.000006000000	0.007000000000	1	1	0.000000
Clonal_evolution_11179160.dat	0.000010000000	0.000500000000	1	1	0.000000
Clonal_evolution_11179944.dat	0.000000600000	0.000100000000	2	1	0.000000
Clonal_evolution_11182727.dat	0.000009000000	0.010000000000	2	1	0.000000
Clonal_evolution_11183638.dat	0.000000900000	0.004000000000	1	1	0.000000
Clonal_evolution_11184802.dat	0.000050000000	0.005000000000	3	2	0.500000
Clonal_evolution_11192569.dat	0.000005000000	0.900000000000	1	1	0.000000
Clonal_evolution_11199206.dat	0.000002000000	0.000400000000	2	1	0.000000
Clonal_evolution_11202355.dat	0.000800000000	0.001000000000	4	1	0.000000
Clonal_evolution_11206681.dat	0.000000800000	0.000700000000	1	1	0.000000
Clonal_evolution_11209055.dat	0.000000400000	0.000800000000	1	1	0.000000
Clonal_evolution_11210742.dat	0.000070000000	0.004000000000	3	2	0.500000
Clonal_evolution_11211318.dat	0.000090000000	0.000800000000	10	7	0.825397
Clonal_evolution_11219918.dat	0.001000000000	0.005000000000	10	8	0.805556
Clonal_evolution_11221131.dat	0.000040000000	0.000100000000	12	6	0.772727
Clonal_evolution_11222040.dat	0.000000800000	0.000900000000	1	1	0.000000
Clonal_evolution_1122217.dat	0.000006000000	0.000900000000	5	4	0.750000
Clonal_evolution_11228687.dat	0.000002000000	0.005000000000	1	1	0.000000
Clonal_evolution_11231101.dat	0.000050000000	0.000300000000	5	3	0.500000
Clonal_evolution_11231408.dat	0.000000800000	0.003000000000	1	1	0.000000
Clonal_evolution_11236027.dat	0.000005000000	0.000400000000	2	1	0.000000
Clonal_evolution_11237121.dat	0.000000700000	0.000800000000	1	1	0.000000
Clonal_evolution_11237213.dat	0.000000800000	0.007000000000	1	1	0.000000
Clonal_evolution_11245049.dat	0.000400000000	0.000700000000	7	3	0.611111
Clonal_evolution_11249226.dat	0.000000500000	0.500000000000	1	1	0.000000
Clonal_evolution_11250973.dat	0.000003000000	0.000900000000	1	1	0.000000
Clonal_evolution_11256604.dat	0.000040000000	0.050000000000	1	1	0.000000
Clonal_evolution_11261806.dat	0.000001000000	0.006000000000	1	1	0.000000
Clonal_evolution_11267082.dat	0.000007000000	0.004000000000	1	1	0.000000
Clonal_evolution_11269804.dat	0.000000200000	0.100000000000	1	1	0.000000
Clonal_evolution_11270108.dat	0.000070000000	0.006000000000	5	3	0.666667
Clonal_evolution_11272427.dat	0.000007000000	0.001000000000	1	1	0.000000
Clonal_evolution_11277649.dat	0.000008000000	0.003000000000	1	1	0.000000
Clonal_evolution_11283987.dat	0.000006000000	0.000100000000	7	5	0.766667
Clonal_evolution_11285034.dat	0.000000100000	0.010000000000	1	1	0.000000
Clonal_evolution_11288044.dat	0.000000200000	0.900000000000	1	1	0.000000
Clonal_evolution_11288113.dat	0.000002000000	0.006000000000	2	1	0.000000
Clonal_evolution_11293256.dat	0.000070000000	0.010000000000	4	2	0.500000
Clonal_evolution_11298269.dat	0.000010000000	0.002000000000	4	3	0.666667
Clonal_evolution_11298339.dat	0.000080000000	0.005000000000	5	4	0.750000
Clonal_evolution_11298531.dat	0.000300000000	0.000700000000	7	5	0.733333
Clonal_evolution_11308477.dat	0.000090000000	0.050000000000	2	1	0.000000
Clonal_evolution_11308962.dat	0.000000800000	0.003000000000	1	1	0.000000
Clonal_evolution_11309942.dat	0.000040000000	0.000700000000	6	5	0.800000
Clonal_evolution_1132003.dat	0.000030000000	0.002000000000	5	4	0.750000
Clonal_evolution_11322133.dat	0.000001000000	0.003000000000	1	1	0.000000
Clonal_evolution_11328149.dat	0.000040000000	0.009000000000	3	2	0.500000
Clonal_evolution_11329307.dat	0.000000500000	0.900000000000	1	1	0.000000
Clonal_evolution_113313.dat	0.000000500000	0.000800000000	1	1	0.000000
Clonal_evolution_11332191.dat	0.000010000000	0.002000000000	1	1	0.000000
Clonal_evolution_1133333.dat	0.000040000000	0.009000	3	1	0.000000
Clonal_evolution_11333346.dat	0.000005	0.007000	2	1	0.000000
Clonal_evolution_11333713.dat	0.000030000000	0.000800000000	4	2	0.333333
Clonal_evolution_11334950.dat	0.000005000000	0.000100000000	4	2	0.333333
Clonal_evolution_11335661.dat	0.000070000000	0.100000000000	1	1	0.000000
Clonal_evolution_11342281.dat	0.000005000000	0.003000000000	2	1	0.000000
Clonal_evolution_11345968.dat	0.000007000000	0.000800000000	5	4	0.750000
Clonal_evolution_11346597.dat	0.000020000000	0.002000000000	3	2	0.500000
Clonal_evolution_11347248.dat	0.000000600000	0.900000000000	1	1	0.000000
Clonal_evolution_11352781.dat	0.000100000000	0.900000000000	1	1	0.000000
Clonal_evolution_11353312.dat	0.000003000000	0.000400000000	2	1	0.000000
Clonal_evolution_11356930.dat	0.000700000000	0.010000000000	3	2	0.500000
Clonal_evolution_1135879.dat	0.000060000000	0.000700000000	3	1	0.000000
Clonal_evolution_11360679.dat	0.000000700000	0.900000000000	1	1	0.000000
Clonal_evolution_11361145.dat	0.000090000000	0.001000000000	8	6	0.809524
Clonal_evolution_11361577.dat	0.000002000000	0.500000000000	1	1	0.000000
Clonal_evolution_1136274.dat	0.000002000000	0.050000000000	1	1	0.000000
Clonal_evolution_11363258.dat	0.000004000000	0.000400000000	2	1	0.000000
Clonal_evolution_11364431.dat	0.000000200000	0.005000	1	1	0.000000
Clonal_evolution_11368553.dat	0.000050000000	0.000600000000	5	3	0.666667
Clonal_evolution_1137418.dat	0.000020000000	0.500000000000	1	1	0.000000
Clonal_evolution_11380747.dat	0.000300000000	0.000900000000	9	7	0.857143
Clonal_evolution_11380749.dat	0.000010000000	0.004000000000	1	1	0.000000
Clonal_evolution_11384877.dat	0.000070000000	0.005000000000	3	2	0.500000
Clonal_evolution_11385123.dat	0.000000900000	0.001000000000	2	1	0.000000
Clonal_evolution_11388756.dat	0.000000500000	0.005000000000	1	1	0.000000
Clonal_evolution_11391152.dat	0.000004000000	0.000500000000	4	3	0.666667
Clonal_evolution_11391816.dat	0.000090000000	0.500000000000	1	1	0.000000
Clonal_evolution_11393065.dat	0.000000800000	0.000100000000	1	1	0.000000
Clonal_evolution_11393233.dat	0.000000700000	0.100000000000	1	1	0.000000
Clonal_evolution_11399533.dat	0.000010000000	0.005000000000	2	1	0.000000
Clonal_evolution_11403586.dat	0.000000300000	0.010000000000	1	1	0.000000
Clonal_evolution_11404451.dat	0.000030000000	0.001000000000	9	8	0.875000
Clonal_evolution_11405617.dat	0.000090000000	0.000600000000	8	7	0.857143
Clonal_evolution_11406961.dat	0.000006000000	0.000200000000	4	3	0.666667
Clonal_evolution_11408835.dat	0.000004	0.007000	2	1	0.000000
Clonal_evolution_11412161.dat	0.000001	0.005000	1	1	0.000000
Clonal_evolution_11415989.dat	0.000007000000	0.000100000000	6	5	0.800000
Clonal_evolution_11418190.dat	0.000030000000	0.000100000000	5	3	0.500000
Clonal_evolution_11418463.dat	0.000001000000	0.006000000000	1	1	0.000000
Clonal_evolution_11419207.dat	0.000010000000	0.000600000000	3	2	0.500000
Clonal_evolution_11420866.dat	0.000050000000	0.003000000000	6	5	0.800000
Clonal_evolution_1142165.dat	0.000040000000	0.000500000000	9	6	0.708333
Clonal_evolution_11425579.dat	0.000000500000	0.000400000000	1	1	0.000000
Clonal_evolution_11426224.dat	0.000000500000	0.000100000000	3	2	0.500000
Clonal_evolution_11426999.dat	0.000000300000	0.000400000000	1	1	0.000000
Clonal_evolution_11428948.dat	0.000070000000	0.006000000000	1	1	0.000000
Clonal_evolution_11432770.dat	0.000000500000	0.002000000000	1	1	0.000000
Clonal_evolution_11434035.dat	0.000030000000	0.050000000000	1	1	0.000000
Clonal_evolution_11434457.dat	0.000000400000	0.000700	2	1	0.000000
Clonal_evolution_11436406.dat	0.000007000000	0.000200000000	6	5	0.800000
Clonal_evolution_11438428.dat	0.000010000000	0.000500000000	2	1	0.000000
Clonal_evolution_11441276.dat	0.000300000000	0.009000000000	11	7	0.828571
Clonal_evolution_11442725.dat	0.000040000000	0.000100000000	9	6	0.791667
Clonal_evolution_11448923.dat	0.000000800000	0.000200000000	1	1	0.000000
Clonal_evolution_11449842.dat	0.000020000000	0.000800000000	4	2	0.500000
Clonal_evolution_11451043.dat	0.000070000000	0.000600000000	7	5	0.800000
Clonal_evolution_11453185.dat	0.000004000000	0.000300000000	2	1	0.000000
Clonal_evolution_11457282.dat	0.000006000000	0.001000000000	4	3	0.666667
Clonal_evolution_11458563.dat	0.000003000000	0.004000000000	2	1	0.000000
Clonal_evolution_11466124.dat	0.000060000000	0.009000000000	4	2	0.333333
Clonal_evolution_11471839.dat	0.000000800000	0.500000000000	1	1	0.000000
Clonal_evolution_11473619.dat	0.000002000000	0.007000000000	1	1	0.000000
Clonal_evolution_11475229.dat	0.000000300000	0.010000000000	1	1	0.000000
